#EXPORTTYPE:       ,DATA ALL                          
#FILE:             ,李院长 MgO-C C15-骨 C15-基 1400.ngb-dl9
#FORMAT:           ,NETZSCH5                          
#FTYPE:            ,ANSI                              
#IDENTITY:         ,C15-骨                             
#DECIMAL:          ,POINT                             
#SEPARATOR:        ,COMMA                             
#MTYPE:            ,DIL                               
#INSTRUMENT:       ,NETZSCH DIL 402SU                 
#PROJECT:          ,123                               
#DATE/TIME:        ,2025/6/5 17:20:27 (UTC+8)         
#CORR. FILE:       ,石墨炉 1400度-1.ngb-cl9               
#TEMPCAL:          ,TCALZERO.TMX                      
#LABORATORY:       ,wust                              
#OPERATOR:         ,                                  
#REMARK:           ,                                  
#SAMPLE:           ,镁碳                                
#SAMPLE LENGTH /mm:,25.96                             
#MATERIAL:         ,镁碳                                
#MEASMODE:         ,Standard Expansion                
#M.RANGE /μm:      ,50000                             
#CORR. CODE:       ,080                               
#RANGE:            ,25°C/5.0(K/min)/1403°C            
#SEGMENT:          ,S1/2                              
#SEG. 1:           ,25°C/5.0(K/min)/1403°C            
#Tref:             ,30.0°C                            

##Temp./°C,Time/min,dL/Lo,Gas Flow(protective)/(ml/min),m. CTE(1)/(1/K)
1036.00000,203.12506,8.894550e-003,60.00000,8.796705e-006
1037.00000,203.32352,8.904968e-003,60.00000,8.798316e-006
1038.00000,203.52175,8.915191e-003,60.00000,8.799670e-006
1039.00000,203.72068,8.926041e-003,60.00000,8.801745e-006
1040.00000,203.92114,8.936746e-003,60.00000,8.803583e-006
1041.00000,204.12259,8.947114e-003,60.00000,8.805152e-006
1042.00000,204.32466,8.957745e-003,60.00000,8.806971e-006
1043.00000,204.52691,8.968128e-003,60.00000,8.808550e-006
1044.00000,204.72869,8.978273e-003,60.00000,8.809854e-006
1045.00000,204.93016,8.988790e-003,60.00000,8.811597e-006
1046.00000,205.13060,8.998563e-003,60.00000,8.812512e-006
1047.00000,205.32918,9.009066e-003,60.00000,8.814167e-006
1048.00000,205.52695,9.019125e-003,60.00000,8.815352e-006
1049.00000,205.72348,9.029121e-003,60.00000,8.816547e-006
1050.00000,205.91891,9.039395e-003,60.00000,8.817964e-006
1051.00000,206.11431,9.049578e-003,60.00000,8.819277e-006
1052.00000,206.30967,9.059844e-003,60.00000,8.820720e-006
1053.00000,206.50562,9.071056e-003,60.00000,8.823008e-006
1054.00000,206.70265,9.081626e-003,60.00000,8.824764e-006
1055.00000,206.90032,9.092350e-003,60.00000,8.826584e-006
1056.00000,207.09775,9.102701e-003,60.00000,8.828124e-006
1057.00000,207.29504,9.113164e-003,60.00000,8.829648e-006
1058.00000,207.49301,9.123936e-003,60.00000,8.831581e-006
1059.00000,207.69189,9.134414e-003,60.00000,8.833192e-006
1060.00000,207.88961,9.144416e-003,60.00000,8.834308e-006
1061.00000,208.08620,9.154872e-003,60.00000,8.835877e-006
1062.00000,208.28334,9.165564e-003,60.00000,8.837650e-006
1063.00000,208.48144,9.175810e-003,60.00000,8.839032e-006
1064.00000,208.68040,9.185737e-003,60.00000,8.840106e-006
1065.00000,208.87993,9.195000e-003,60.00000,8.840492e-006
1066.00000,209.07956,9.205019e-003,60.00000,8.841654e-006
1067.00000,209.27918,9.214583e-003,60.00000,8.842334e-006
1068.00000,209.47815,9.224241e-003,60.00000,8.843151e-006
1069.00000,209.67603,9.233699e-003,60.00000,8.843702e-006
1070.00000,209.87289,9.243407e-003,60.00000,8.844562e-006
1071.00000,210.06884,9.253727e-003,60.00000,8.845975e-006
1072.00000,210.26417,9.263480e-003,60.00000,8.846818e-006
1073.00000,210.46027,9.273431e-003,60.00000,8.847841e-006
1074.00000,210.65809,9.283082e-003,60.00000,8.848634e-006
1075.00000,210.85741,9.292739e-003,60.00000,8.849434e-006
1076.00000,211.05794,9.302267e-003,60.00000,8.850070e-006
1077.00000,211.25935,9.311742e-003,60.00000,8.850717e-006
1078.00000,211.46069,9.321172e-003,60.00000,8.851265e-006
1079.00000,211.66101,9.330392e-003,60.00000,8.851603e-006
1080.00000,211.86109,9.340638e-003,60.00000,8.852924e-006
1081.00000,212.06268,9.350426e-003,60.00000,8.853820e-006
1082.00000,212.26471,9.360416e-003,60.00000,8.854889e-006
1083.00000,212.46546,9.370285e-003,60.00000,8.855851e-006
1084.00000,212.66572,9.380645e-003,60.00000,8.857248e-006
1085.00000,212.86592,9.390571e-003,60.00000,8.858294e-006
1086.00000,213.06668,9.400624e-003,60.00000,8.859419e-006
1087.00000,213.26770,9.410139e-003,60.00000,8.860056e-006
1088.00000,213.46852,9.420349e-003,60.00000,8.861318e-006
1089.00000,213.66961,9.429778e-003,60.00000,8.861863e-006
1090.00000,213.87173,9.439801e-003,60.00000,8.862946e-006
1091.00000,214.07456,9.449700e-003,60.00000,8.863939e-006
1092.00000,214.27629,9.459508e-003,60.00000,8.864841e-006
1093.00000,214.47635,9.469411e-003,60.00000,8.865787e-006
1094.00000,214.67654,9.479216e-003,60.00000,8.866660e-006
1095.00000,214.87743,9.489061e-003,60.00000,8.867617e-006
1096.00000,215.07856,9.498732e-003,60.00000,8.868334e-006
1097.00000,215.28025,9.508121e-003,60.00000,8.868805e-006
1098.00000,215.48224,9.517748e-003,60.00000,8.869554e-006
1099.00000,215.68430,9.526974e-003,60.00000,8.869886e-006
1100.00000,215.88643,9.536200e-003,60.00000,8.870216e-006
1101.00000,216.08764,9.545232e-003,60.00000,8.870365e-006
1102.00000,216.28760,9.554510e-003,60.00000,8.870754e-006
1103.00000,216.48715,9.563696e-003,60.00000,8.871013e-006
1104.00000,216.68643,9.572717e-003,60.00000,8.871215e-006
1105.00000,216.88481,9.581837e-003,60.00000,8.871379e-006
1106.00000,217.08308,9.591024e-003,60.00000,8.871716e-006
1107.00000,217.28212,9.599471e-003,60.00000,8.871305e-006
1108.00000,217.48105,9.609319e-003,60.00000,8.872183e-006
1109.00000,217.68001,9.618747e-003,60.00000,8.872725e-006
1110.00000,217.87884,9.627983e-003,60.00000,8.873060e-006
1111.00000,218.07687,9.637311e-003,60.00000,8.873508e-006
1112.00000,218.27337,9.646303e-003,60.00000,8.873587e-006
1113.00000,218.46864,9.655644e-003,60.00000,8.874032e-006
1114.00000,218.66556,9.665623e-003,60.00000,8.875032e-006
1115.00000,218.86467,9.675617e-003,60.00000,8.876063e-006
1116.00000,219.06426,9.685266e-003,60.00000,8.876763e-006
1117.00000,219.26431,9.694521e-003,60.00000,8.877117e-006
1118.00000,219.46428,9.704404e-003,60.00000,8.878055e-006
1119.00000,219.66346,9.713798e-003,60.00000,8.878540e-006
1120.00000,219.86125,9.723241e-003,60.00000,8.879069e-006
1121.00000,220.05737,9.732589e-003,60.00000,8.879518e-006
1122.00000,220.25322,9.742206e-003,60.00000,8.880168e-006
1123.00000,220.44921,9.752093e-003,60.00000,8.881073e-006
1124.00000,220.64509,9.761521e-003,60.00000,8.881589e-006
1125.00000,220.84092,9.771183e-003,60.00000,8.882292e-006
1126.00000,221.03604,9.780656e-003,60.00000,8.882864e-006
1127.00000,221.23055,9.789887e-003,60.00000,8.883155e-006
1128.00000,221.42584,9.799877e-003,60.00000,8.884113e-006
1129.00000,221.62259,9.809265e-003,60.00000,8.884636e-006
1130.00000,221.81970,9.818572e-003,60.00000,8.885002e-006
1131.00000,222.01619,9.827870e-003,60.00000,8.885371e-006
1132.00000,222.21334,9.837289e-003,60.00000,8.885830e-006
1133.00000,222.41342,9.846700e-003,60.00000,8.886303e-006
1134.00000,222.61647,9.856518e-003,60.00000,8.887201e-006
1135.00000,222.81920,9.865507e-003,60.00000,8.887257e-006
1136.00000,223.01980,9.874658e-003,60.00000,8.887506e-006
1137.00000,223.21999,9.883325e-003,60.00000,8.887293e-006
1138.00000,223.42022,9.892763e-003,60.00000,8.887782e-006
1139.00000,223.62059,9.902525e-003,60.00000,8.888600e-006
1140.00000,223.82086,9.911602e-003,60.00000,8.888772e-006
1141.00000,224.02054,9.921573e-003,60.00000,8.889715e-006
1142.00000,224.22101,9.931013e-003,60.00000,8.890204e-006
1143.00000,224.42248,9.940229e-003,60.00000,8.890535e-006
1144.00000,224.62255,9.949319e-003,60.00000,8.890712e-006
1145.00000,224.82122,9.958684e-003,60.00000,8.891128e-006
1146.00000,225.02011,9.968054e-003,60.00000,8.891580e-006
1147.00000,225.22007,9.977491e-003,60.00000,8.892042e-006
1148.00000,225.42060,9.986794e-003,60.00000,8.892421e-006
1149.00000,225.62129,9.996110e-003,60.00000,8.892796e-006
1150.00000,225.82194,1.000554e-002,60.00000,8.893272e-006
1151.00000,226.02286,1.001522e-002,60.00000,8.893930e-006
1152.00000,226.22542,1.002390e-002,60.00000,8.893805e-006
1153.00000,226.42871,1.003328e-002,60.00000,8.894209e-006
1154.00000,226.63154,1.004244e-002,60.00000,8.894439e-006
1155.00000,226.83404,1.005174e-002,60.00000,8.894814e-006
1156.00000,227.03622,1.006104e-002,60.00000,8.895163e-006
1157.00000,227.23780,1.006986e-002,60.00000,8.895141e-006
1158.00000,227.43843,1.007899e-002,60.00000,8.895321e-006
1159.00000,227.63829,1.008825e-002,60.00000,8.895631e-006
1160.00000,227.83714,1.009746e-002,60.00000,8.895930e-006
1161.00000,228.03551,1.010674e-002,60.00000,8.896261e-006
1162.00000,228.23430,1.011596e-002,60.00000,8.896560e-006
1163.00000,228.43274,1.012496e-002,60.00000,8.896663e-006
1164.00000,228.63020,1.013401e-002,60.00000,8.896733e-006
1165.00000,228.82819,1.014312e-002,60.00000,8.896940e-006
1166.00000,229.02757,1.015230e-002,60.00000,8.897218e-006
1167.00000,229.22636,1.016124e-002,60.00000,8.897249e-006
1168.00000,229.42413,1.017032e-002,60.00000,8.897397e-006
1169.00000,229.62179,1.017997e-002,60.00000,8.898094e-006
1170.00000,229.81847,1.018901e-002,60.00000,8.898196e-006
1171.00000,230.01452,1.019842e-002,60.00000,8.898593e-006
1172.00000,230.21191,1.020791e-002,60.00000,8.899158e-006
1173.00000,230.41108,1.021761e-002,60.00000,8.899825e-006
1174.00000,230.61201,1.022664e-002,60.00000,8.899961e-006
1175.00000,230.81424,1.023561e-002,60.00000,8.900041e-006
1176.00000,231.01504,1.024447e-002,60.00000,8.900020e-006
1177.00000,231.21324,1.025330e-002,60.00000,8.899917e-006
1178.00000,231.41055,1.026205e-002,60.00000,8.899797e-006
1179.00000,231.60783,1.027133e-002,60.00000,8.900138e-006
1180.00000,231.80445,1.028028e-002,60.00000,8.900140e-006
1181.00000,232.00164,1.028910e-002,60.00000,8.900062e-006
1182.00000,232.20069,1.029790e-002,60.00000,8.900037e-006
1183.00000,232.39846,1.030706e-002,60.00000,8.900270e-006
1184.00000,232.59292,1.031600e-002,60.00000,8.900283e-006
1185.00000,232.78604,1.032583e-002,60.00000,8.901078e-006
1186.00000,232.97893,1.033524e-002,60.00000,8.901512e-006
1187.00000,233.17231,1.034495e-002,60.00000,8.902180e-006
1188.00000,233.36823,1.035447e-002,60.00000,8.902762e-006
1189.00000,233.56826,1.036358e-002,60.00000,8.902908e-006
1190.00000,233.77235,1.037273e-002,60.00000,8.903129e-006
1191.00000,233.97862,1.038122e-002,60.00000,8.902821e-006
1192.00000,234.18440,1.038992e-002,60.00000,8.902648e-006
1193.00000,234.38832,1.039833e-002,60.00000,8.902203e-006
1194.00000,234.58994,1.040671e-002,60.00000,8.901773e-006
1195.00000,234.78938,1.041549e-002,60.00000,8.901663e-006
1196.00000,234.98704,1.042395e-002,60.00000,8.901232e-006
1197.00000,235.18450,1.043259e-002,60.00000,8.901016e-006
1198.00000,235.38339,1.044172e-002,60.00000,8.901243e-006
1199.00000,235.58375,1.045057e-002,60.00000,8.901197e-006
1200.00000,235.78531,1.045941e-002,60.00000,8.901153e-006
1201.00000,235.98737,1.046829e-002,60.00000,8.901183e-006
1202.00000,236.18654,1.047706e-002,60.00000,8.901034e-006
1203.00000,236.38149,1.048590e-002,60.00000,8.900975e-006
1204.00000,236.57403,1.049541e-002,60.00000,8.901477e-006
1205.00000,236.76588,1.050486e-002,60.00000,8.901939e-006
1206.00000,236.95897,1.051437e-002,60.00000,8.902436e-006
1207.00000,237.15569,1.052424e-002,60.00000,8.903248e-006
1208.00000,237.35652,1.053373e-002,60.00000,8.903770e-006
1209.00000,237.56032,1.054320e-002,60.00000,8.904215e-006
1210.00000,237.76857,1.055266e-002,60.00000,8.904701e-006
1211.00000,237.98087,1.056162e-002,60.00000,8.904750e-006
1212.00000,238.19404,1.057099e-002,60.00000,8.905160e-006
1213.00000,238.40555,1.057981e-002,60.00000,8.905139e-006
1214.00000,238.61302,1.058828e-002,60.00000,8.904793e-006
1215.00000,238.81530,1.059693e-002,60.00000,8.904555e-006
1216.00000,239.01191,1.060519e-002,60.00000,8.904016e-006
1217.00000,239.20288,1.061458e-002,60.00000,8.904394e-006
1218.00000,239.38932,1.062411e-002,60.00000,8.904890e-006
1219.00000,239.57396,1.063396e-002,60.00000,8.905686e-006
1220.00000,239.76108,1.064444e-002,60.00000,8.906980e-006
1221.00000,239.95544,1.065458e-002,60.00000,8.908022e-006
1222.00000,240.15870,1.066432e-002,60.00000,8.908757e-006
1223.00000,240.36824,1.067334e-002,60.00000,8.908822e-006
1224.00000,240.57938,1.068191e-002,60.00000,8.908572e-006
1225.00000,240.78768,1.069088e-002,60.00000,8.908636e-006
1226.00000,240.99140,1.069938e-002,60.00000,8.908288e-006
1227.00000,241.18896,1.070816e-002,60.00000,8.908257e-006
1228.00000,241.37731,1.071689e-002,60.00000,8.908149e-006
1229.00000,241.55726,1.072632e-002,60.00000,8.908539e-006
1230.00000,241.73250,1.073543e-002,60.00000,8.908652e-006
1231.00000,241.90681,1.074626e-002,60.00000,8.910190e-006
1232.00000,242.08396,1.075654e-002,60.00000,8.911297e-006
1233.00000,242.26816,1.076662e-002,60.00000,8.912235e-006
1234.00000,242.46494,1.077760e-002,60.00000,8.913977e-006
1235.00000,242.67829,1.078722e-002,60.00000,8.914581e-006
1236.00000,242.90611,1.079576e-002,60.00000,8.914286e-006
1237.00000,243.13989,1.080279e-002,60.00000,8.912786e-006
1238.00000,243.36750,1.080978e-002,60.00000,8.911246e-006
1239.00000,243.57977,1.081711e-002,60.00000,8.909999e-006
1240.00000,243.77295,1.082480e-002,60.00000,8.908990e-006
1241.00000,243.94979,1.083348e-002,60.00000,8.908815e-006
1242.00000,244.11612,1.084392e-002,60.00000,8.909987e-006
1243.00000,244.27762,1.085408e-002,60.00000,8.910966e-006
1244.00000,244.43915,1.086493e-002,60.00000,8.912518e-006
1245.00000,244.60439,1.087643e-002,60.00000,8.914635e-006
1246.00000,244.77658,1.088817e-002,60.00000,8.916897e-006
1247.00000,244.95847,1.089922e-002,60.00000,8.918653e-006
1248.00000,245.15319,1.090990e-002,60.00000,8.920104e-006
1249.00000,245.36430,1.091989e-002,60.00000,8.920992e-006
1250.00000,245.59684,1.092882e-002,60.00000,8.921012e-006
1251.00000,245.85515,1.093734e-002,60.00000,8.920728e-006
1252.00000,246.12874,1.094416e-002,60.00000,8.919066e-006
1253.00000,246.39528,1.094963e-002,60.00000,8.916304e-006
1254.00000,246.63767,1.095636e-002,60.00000,8.914556e-006
1255.00000,246.85588,1.096375e-002,60.00000,8.913348e-006
1256.00000,247.05382,1.097177e-002,60.00000,8.912640e-006
1257.00000,247.23217,1.098071e-002,60.00000,8.912678e-006
1258.00000,247.39541,1.099034e-002,60.00000,8.913201e-006
1259.00000,247.54983,1.100124e-002,60.00000,8.914769e-006
1260.00000,247.70135,1.101248e-002,60.00000,8.916572e-006
1261.00000,247.85353,1.102469e-002,60.00000,8.919252e-006
1262.00000,248.00952,1.103685e-002,60.00000,8.921803e-006
1263.00000,248.17185,1.104837e-002,60.00000,8.923904e-006
1264.00000,248.34344,1.105978e-002,60.00000,8.925906e-006
1265.00000,248.52787,1.107103e-002,60.00000,8.927763e-006
1266.00000,248.73040,1.108124e-002,60.00000,8.928816e-006
1267.00000,248.95649,1.109120e-002,60.00000,8.929679e-006
1268.00000,249.21415,1.109913e-002,60.00000,8.928878e-006
1269.00000,249.50897,1.110532e-002,60.00000,8.926730e-006
1270.00000,249.81214,1.110948e-002,60.00000,8.922985e-006
1271.00000,250.08231,1.111349e-002,60.00000,8.919086e-006
1272.00000,250.31324,1.111909e-002,60.00000,8.916435e-006
1273.00000,250.51328,1.112609e-002,60.00000,8.914914e-006
1274.00000,250.68947,1.113483e-002,60.00000,8.914791e-006
1275.00000,250.84963,1.114477e-002,60.00000,8.915514e-006
1276.00000,251.00174,1.115514e-002,60.00000,8.916603e-006
1277.00000,251.15128,1.116680e-002,60.00000,8.918765e-006
1278.00000,251.30166,1.117850e-002,60.00000,8.920966e-006
1279.00000,251.45577,1.119059e-002,60.00000,8.923480e-006
1280.00000,251.61671,1.120218e-002,60.00000,8.925559e-006
1281.00000,251.78701,1.121316e-002,60.00000,8.927247e-006
1282.00000,251.97048,1.122455e-002,60.00000,8.929149e-006
1283.00000,252.17333,1.123508e-002,60.00000,8.930406e-006
1284.00000,252.40631,1.124464e-002,60.00000,8.930930e-006
1285.00000,252.67945,1.125122e-002,60.00000,8.929136e-006
1286.00000,252.98018,1.125660e-002,60.00000,8.926374e-006
1287.00000,253.26938,1.126116e-002,60.00000,8.923038e-006
1288.00000,253.51844,1.126624e-002,60.00000,8.920017e-006
1289.00000,253.72273,1.127253e-002,60.00000,8.918050e-006
1290.00000,253.89349,1.127967e-002,60.00000,8.916593e-006
1291.00000,254.04456,1.128913e-002,60.00000,8.916928e-006
1292.00000,254.18567,1.129972e-002,60.00000,8.918174e-006
1293.00000,254.32316,1.131069e-002,60.00000,8.919700e-006
1294.00000,254.46109,1.132255e-002,60.00000,8.921984e-006
1295.00000,254.60310,1.133480e-002,60.00000,8.924535e-006
1296.00000,254.75177,1.134610e-002,60.00000,8.926428e-006
1297.00000,254.90966,1.135810e-002,60.00000,8.928867e-006
1298.00000,255.07974,1.136926e-002,60.00000,8.930596e-006
1299.00000,255.26592,1.137935e-002,60.00000,8.931547e-006
1300.00000,255.47305,1.138879e-002,60.00000,8.931922e-006
1301.00000,255.70619,1.139696e-002,60.00000,8.931352e-006
1302.00000,255.97684,1.140359e-002,60.00000,8.929576e-006
1303.00000,256.29109,1.140734e-002,60.00000,8.925602e-006
1304.00000,256.59897,1.141024e-002,60.00000,8.920927e-006
1305.00000,256.86149,1.141401e-002,60.00000,8.916985e-006
1306.00000,257.07315,1.141902e-002,60.00000,8.914067e-006
1307.00000,257.24553,1.142594e-002,60.00000,8.912451e-006
1308.00000,257.39704,1.143486e-002,60.00000,8.912347e-006
1309.00000,257.53878,1.144479e-002,60.00000,8.913052e-006
1310.00000,257.67775,1.145746e-002,60.00000,8.915882e-006
1311.00000,257.81751,1.146989e-002,60.00000,8.918595e-006
1312.00000,257.96122,1.148168e-002,60.00000,8.920841e-006
1313.00000,258.11121,1.149295e-002,60.00000,8.922597e-006
1314.00000,258.26992,1.150400e-002,60.00000,8.924264e-006
1315.00000,258.43992,1.151377e-002,60.00000,8.924894e-006
1316.00000,258.62386,1.152205e-002,60.00000,8.924458e-006
1317.00000,258.82604,1.153052e-002,60.00000,8.924067e-006
1318.00000,259.05097,1.153749e-002,60.00000,8.922592e-006
1319.00000,259.30321,1.154311e-002,60.00000,8.920037e-006
1320.00000,259.59001,1.154858e-002,60.00000,8.917383e-006
1321.00000,259.90984,1.155222e-002,60.00000,8.913361e-006
1322.00000,260.21517,1.155461e-002,60.00000,8.908390e-006
1323.00000,260.46269,1.155910e-002,60.00000,8.905194e-006
1324.00000,260.65524,1.156433e-002,60.00000,8.902364e-006
1325.00000,260.81664,1.157289e-002,60.00000,8.901968e-006
1326.00000,260.96368,1.158253e-002,60.00000,8.902429e-006
1327.00000,261.10534,1.159303e-002,60.00000,8.903587e-006
1328.00000,261.24688,1.160428e-002,60.00000,8.905318e-006
1329.00000,261.39181,1.161555e-002,60.00000,8.907131e-006
1330.00000,261.54328,1.162605e-002,60.00000,8.908316e-006
1331.00000,261.70329,1.163681e-002,60.00000,8.909793e-006
1332.00000,261.87375,1.164687e-002,60.00000,8.910637e-006
1333.00000,262.05724,1.165585e-002,60.00000,8.910695e-006
1334.00000,262.25589,1.166437e-002,60.00000,8.910431e-006
1335.00000,262.47030,1.167085e-002,60.00000,8.908551e-006
1336.00000,262.70109,1.167670e-002,60.00000,8.906234e-006
1337.00000,262.95059,1.168186e-002,60.00000,8.903373e-006
1338.00000,263.22537,1.168518e-002,60.00000,8.899110e-006
1339.00000,263.52645,1.168681e-002,60.00000,8.893591e-006
1340.00000,263.83495,1.168788e-002,60.00000,8.887630e-006
1341.00000,264.17518,1.168886e-002,60.00000,8.881597e-006
1342.00000,264.53796,1.168657e-002,60.00000,8.873204e-006
1343.00000,264.79241,1.168532e-002,60.00000,8.866308e-006
1344.00000,264.94601,1.168668e-002,60.00000,8.860511e-006
1345.00000,265.06199,1.169308e-002,60.00000,8.858328e-006
1346.00000,265.16376,1.170246e-002,60.00000,8.858439e-006
1347.00000,265.25991,1.171362e-002,60.00000,8.859985e-006
1348.00000,265.35454,1.172526e-002,60.00000,8.861957e-006
1349.00000,265.45051,1.173795e-002,60.00000,8.864772e-006
1350.00000,265.54983,1.175088e-002,60.00000,8.867763e-006
1351.00000,265.65465,1.176322e-002,60.00000,8.870362e-006
1352.00000,265.76725,1.177528e-002,60.00000,8.872754e-006
1353.00000,265.88982,1.178705e-002,60.00000,8.875005e-006
1354.00000,266.02536,1.179714e-002,60.00000,8.875891e-006
1355.00000,266.17648,1.180666e-002,60.00000,8.876447e-006
1356.00000,266.34642,1.181433e-002,60.00000,8.875569e-006
1357.00000,266.53630,1.181906e-002,60.00000,8.872528e-006
1358.00000,266.74428,1.182396e-002,60.00000,8.869592e-006
1359.00000,266.96607,1.182654e-002,60.00000,8.864854e-006
1360.00000,267.19802,1.182925e-002,60.00000,8.860272e-006
1361.00000,267.43674,1.183050e-002,60.00000,8.854550e-006
1362.00000,267.67765,1.183253e-002,60.00000,8.849471e-006
1363.00000,267.91739,1.183386e-002,60.00000,8.843825e-006
1364.00000,268.15520,1.183597e-002,60.00000,8.838721e-006
1365.00000,268.39119,1.183797e-002,60.00000,8.833661e-006
1366.00000,268.62456,1.183920e-002,60.00000,8.827954e-006
1367.00000,268.85576,1.184149e-002,60.00000,8.823038e-006
1368.00000,269.08517,1.184359e-002,60.00000,8.818077e-006
1369.00000,269.31219,1.184586e-002,60.00000,8.813114e-006
1370.00000,269.53781,1.184732e-002,60.00000,8.807637e-006
1371.00000,269.76200,1.184948e-002,60.00000,8.802690e-006
1372.00000,269.98549,1.185147e-002,60.00000,8.797629e-006
1373.00000,270.20822,1.185302e-002,60.00000,8.792253e-006
1374.00000,270.42659,1.185463e-002,60.00000,8.786892e-006
1375.00000,270.63805,1.185534e-002,60.00000,8.780928e-006
1376.00000,270.83935,1.185781e-002,60.00000,8.776299e-006
1377.00000,271.02966,1.186079e-002,60.00000,8.771900e-006
1378.00000,271.21354,1.186480e-002,60.00000,8.768369e-006
1379.00000,271.39567,1.186905e-002,60.00000,8.764990e-006
1380.00000,271.57885,1.187341e-002,60.00000,8.761726e-006
1381.00000,271.76445,1.187788e-002,60.00000,8.758519e-006
1382.00000,271.95302,1.188152e-002,60.00000,8.754739e-006
1383.00000,272.14345,1.188512e-002,60.00000,8.750962e-006
1384.00000,272.33890,1.188855e-002,60.00000,8.746943e-006
1385.00000,272.54192,1.189153e-002,60.00000,8.742775e-006
1386.00000,272.74734,1.189369e-002,60.00000,8.737885e-006
1387.00000,272.95292,1.189498e-002,60.00000,8.732424e-006
1388.00000,273.16068,1.189734e-002,60.00000,8.727684e-006
1389.00000,273.37059,1.189974e-002,60.00000,8.723103e-006
1390.00000,273.58146,1.190182e-002,60.00000,8.718195e-006
1391.00000,273.79197,1.190344e-002,60.00000,8.712998e-006
1392.00000,274.00164,1.190417e-002,60.00000,8.707126e-006
1393.00000,274.20994,1.190643e-002,60.00000,8.702406e-006
1394.00000,274.41579,1.190823e-002,60.00000,8.697331e-006
1395.00000,274.61930,1.191041e-002,60.00000,8.692555e-006
1396.00000,274.82060,1.191208e-002,60.00000,8.687451e-006
1397.00000,275.01802,1.191296e-002,60.00000,8.681709e-006
1398.00000,275.21098,1.191559e-002,60.00000,8.677306e-006
1399.00000,275.40063,1.191830e-002,60.00000,8.672956e-006
1400.00000,275.58919,1.192150e-002,60.00000,8.668893e-006

